"URI","rdf-schema#label","animator_label","animator","developer_label","developer","director_label","director","distributor_label","distributor","imdbId","language_label","language","producer_label","producer","series_label","series","status","22-rdf-syntax-ns#type_label","22-rdf-syntax-ns#type","owl#differentFrom_label","owl#differentFrom"
"http://dbpedia.org/resource/The_Stupor_Salesman","The Stupor Salesman","{Bill Melendez|Emery Hawkins|Don Williams (animator)}","{http://dbpedia.org/resource/Bill_Melendez|http://dbpedia.org/resource/Emery_Hawkins|http://dbpedia.org/resource/Don_Williams_(animator)}","NULL","NULL","Arthur Davis (animator)","http://dbpedia.org/resource/Arthur_Davis_(animator)","Warner Bros.","http://dbpedia.org/resource/Warner_Bros.","NULL","NULL","NULL","Edward Selzer","http://dbpedia.org/resource/Edward_Selzer","Looney Tunes","http://dbpedia.org/resource/Looney_Tunes","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Sunshine_Makers","The Sunshine Makers","NULL","NULL","NULL","NULL","Ted Eshbaugh","http://dbpedia.org/resource/Ted_Eshbaugh","NULL","NULL","0027059","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Super_Snooper","The Super Snooper","{Charles McKimson|Rod Scribner|Phil DeLara}","{http://dbpedia.org/resource/Charles_McKimson|http://dbpedia.org/resource/Rod_Scribner|http://dbpedia.org/resource/Phil_DeLara}","NULL","NULL","Robert McKimson","http://dbpedia.org/resource/Robert_McKimson","Warner Bros.","http://dbpedia.org/resource/Warner_Bros.","NULL","NULL","NULL","Edward Selzer","http://dbpedia.org/resource/Edward_Selzer","Looney Tunes","http://dbpedia.org/resource/Looney_Tunes","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Swing_School","The Swing School","{Thomas_Johnson_(animator)|Frank_Endres}","{http://dbpedia.org/resource/Thomas_Johnson_(animator)|http://dbpedia.org/resource/Frank_Endres}","NULL","NULL","Dave Fleischer","http://dbpedia.org/resource/Dave_Fleischer","Paramount Pictures","http://dbpedia.org/resource/Paramount_Pictures","NULL","NULL","NULL","{Adolph Zukor|Max Fleischer}","{http://dbpedia.org/resource/Adolph_Zukor|http://dbpedia.org/resource/Max_Fleischer}","Betty Boop","http://dbpedia.org/resource/Betty_Boop","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Tee_Bird","The Tee Bird","{Laverne Harding|Gil Turner|Robert Bentley (animator)|Art Landy|Herman_Cohen_(animator)}","{http://dbpedia.org/resource/Laverne_Harding|http://dbpedia.org/resource/Gil_Turner|http://dbpedia.org/resource/Robert_Bentley_(animator)|http://dbpedia.org/resource/Art_Landy|http://dbpedia.org/resource/Herman_Cohen_(animator)}","NULL","NULL","Paul Smith (animator)","http://dbpedia.org/resource/Paul_Smith_(animator)","Universal Studios","http://dbpedia.org/resource/Universal_Studios","NULL","NULL","NULL","Walter Lantz","http://dbpedia.org/resource/Walter_Lantz","Woody Woodpecker filmography","http://dbpedia.org/resource/Woody_Woodpecker_filmography","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Three_Little_Pigs_(film)","The Three Little Pigs (film)","{Art Babbitt|Dick Lundy (animator)|Fred Moore (animator)|Norman King|Norm Ferguson (animator)}","{http://dbpedia.org/resource/Art_Babbitt|http://dbpedia.org/resource/Dick_Lundy_(animator)|http://dbpedia.org/resource/Fred_Moore_(animator)|http://dbpedia.org/resource/Norman_King|http://dbpedia.org/resource/Norm_Ferguson_(animator)}","NULL","NULL","Burt Gillett","http://dbpedia.org/resource/Burt_Gillett","United Artists","http://dbpedia.org/resource/United_Artists","0024660","NULL","NULL","Walt Disney","http://dbpedia.org/resource/Walt_Disney","Silly Symphony","http://dbpedia.org/resource/Silly_Symphony","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Tom_and_Jerry_Cartoon_Kit","The Tom and Jerry Cartoon Kit","NULL","NULL","NULL","NULL","Gene Deitch","http://dbpedia.org/resource/Gene_Deitch","Metro-Goldwyn-Mayer","http://dbpedia.org/resource/Metro-Goldwyn-Mayer","NULL","NULL","NULL","William L. Snyder","http://dbpedia.org/resource/William_L._Snyder","Tom and Jerry","http://dbpedia.org/resource/Tom_and_Jerry","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Tortoise_and_the_Hare_(film)","The Tortoise and the Hare (film)","{Eric Larson|Dick Lundy (animator)|Les Clark|Dick Huemer|Hamilton Luske|Larry Clemmons|Milt_Schaffer|Louie_Schmitt|Frenchy_de_Tremaudan}","{http://dbpedia.org/resource/Eric_Larson|http://dbpedia.org/resource/Dick_Lundy_(animator)|http://dbpedia.org/resource/Les_Clark|http://dbpedia.org/resource/Dick_Huemer|http://dbpedia.org/resource/Hamilton_Luske|http://dbpedia.org/resource/Larry_Clemmons|http://dbpedia.org/resource/Milt_Schaffer|http://dbpedia.org/resource/Louie_Schmitt|http://dbpedia.org/resource/Frenchy_de_Tremaudan}","NULL","NULL","Wilfred Jackson","http://dbpedia.org/resource/Wilfred_Jackson","United Artists","http://dbpedia.org/resource/United_Artists","NULL","NULL","NULL","Walt Disney","http://dbpedia.org/resource/Walt_Disney","Silly Symphony","http://dbpedia.org/resource/Silly_Symphony","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Toy_Shoppe","The Toy Shoppe","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Oswald the Lucky Rabbit","http://dbpedia.org/resource/Oswald_the_Lucky_Rabbit","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Trapeze_Artist","The Trapeze Artist","{Manny Gould|Allen_Rose}","{http://dbpedia.org/resource/Manny_Gould|http://dbpedia.org/resource/Allen_Rose}","NULL","NULL","NULL","NULL","Columbia Pictures","http://dbpedia.org/resource/Columbia_Pictures","NULL","NULL","NULL","NULL","NULL","Krazy Kat","http://dbpedia.org/resource/Krazy_Kat","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Tree_Medic","The Tree Medic","{Laverne Harding|Don Patterson (animator)|Ray_Abrams_(animator)}","{http://dbpedia.org/resource/Laverne_Harding|http://dbpedia.org/resource/Don_Patterson_(animator)|http://dbpedia.org/resource/Ray_Abrams_(animator)}","NULL","NULL","Alex Lovy","http://dbpedia.org/resource/Alex_Lovy","Universal Studios","http://dbpedia.org/resource/Universal_Studios","NULL","NULL","NULL","Walter Lantz","http://dbpedia.org/resource/Walter_Lantz","Woody Woodpecker filmography","http://dbpedia.org/resource/Woody_Woodpecker_filmography","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Truce_Hurts","The Truce Hurts","{Ray Patterson (animator)|Kenneth Muse|Irven Spence|Ed Barge}","{http://dbpedia.org/resource/Ray_Patterson_(animator)|http://dbpedia.org/resource/Kenneth_Muse|http://dbpedia.org/resource/Irven_Spence|http://dbpedia.org/resource/Ed_Barge}","NULL","NULL","{William Hanna|Joseph Barbera}","{http://dbpedia.org/resource/William_Hanna|http://dbpedia.org/resource/Joseph_Barbera}","Metro-Goldwyn-Mayer","http://dbpedia.org/resource/Metro-Goldwyn-Mayer","NULL","NULL","NULL","Fred Quimby","http://dbpedia.org/resource/Fred_Quimby","Tom and Jerry","http://dbpedia.org/resource/Tom_and_Jerry","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Two_Mouseketeers","The Two Mouseketeers","NULL","NULL","NULL","NULL","{William Hanna|Joseph Barbera}","{http://dbpedia.org/resource/William_Hanna|http://dbpedia.org/resource/Joseph_Barbera}","Metro-Goldwyn-Mayer","http://dbpedia.org/resource/Metro-Goldwyn-Mayer","NULL","NULL","NULL","Fred Quimby","http://dbpedia.org/resource/Fred_Quimby","Tom and Jerry","http://dbpedia.org/resource/Tom_and_Jerry","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Ugly_Duckling_(1931_film)","The Ugly Duckling (1931 film)","{Dick Lundy (animator)|Les Clark|David Hand (animator)|Johnny_Cannon}","{http://dbpedia.org/resource/Dick_Lundy_(animator)|http://dbpedia.org/resource/Les_Clark|http://dbpedia.org/resource/David_Hand_(animator)|http://dbpedia.org/resource/Johnny_Cannon}","NULL","NULL","Wilfred Jackson","http://dbpedia.org/resource/Wilfred_Jackson","Columbia Pictures","http://dbpedia.org/resource/Columbia_Pictures","NULL","NULL","NULL","Walt Disney","http://dbpedia.org/resource/Walt_Disney","Silly Symphony","http://dbpedia.org/resource/Silly_Symphony","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Ugly_Duckling_(1939_film)","The Ugly Duckling (1939 film)","{Eric Larson|Paul Satterfield|Milt Kahl|Riley Thomson|Milt Neil|Stan_Quackenbush|Archie_Robin}","{http://dbpedia.org/resource/Eric_Larson|http://dbpedia.org/resource/Paul_Satterfield|http://dbpedia.org/resource/Milt_Kahl|http://dbpedia.org/resource/Riley_Thomson|http://dbpedia.org/resource/Milt_Neil|http://dbpedia.org/resource/Stan_Quackenbush|http://dbpedia.org/resource/Archie_Robin}","NULL","NULL","{Clyde Geronimi|Jack Cutting (animator)}","{http://dbpedia.org/resource/Clyde_Geronimi|http://dbpedia.org/resource/Jack_Cutting_(animator)}","RKO Pictures","http://dbpedia.org/resource/RKO_Pictures","NULL","NULL","NULL","Walt Disney","http://dbpedia.org/resource/Walt_Disney","Silly Symphony","http://dbpedia.org/resource/Silly_Symphony","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Unbearable_Salesman","The Unbearable Salesman","{Robert Bentley (animator)|Art Landy|Les_Kline}","{http://dbpedia.org/resource/Robert_Bentley_(animator)|http://dbpedia.org/resource/Art_Landy|http://dbpedia.org/resource/Les_Kline}","NULL","NULL","Paul Smith (animator)","http://dbpedia.org/resource/Paul_Smith_(animator)","Universal Studios","http://dbpedia.org/resource/Universal_Studios","NULL","NULL","NULL","Walter Lantz","http://dbpedia.org/resource/Walter_Lantz","Woody Woodpecker filmography","http://dbpedia.org/resource/Woody_Woodpecker_filmography","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Under_Dog_(film)","The Under Dog (film)","NULL","NULL","NULL","NULL","Walter Lantz","http://dbpedia.org/resource/Walter_Lantz","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Pooch the Pup","http://dbpedia.org/resource/Pooch_the_Pup","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Underground_World","The Underground World","{Nicholas Tafuri|Reuben_Grossman}","{http://dbpedia.org/resource/Nicholas_Tafuri|http://dbpedia.org/resource/Reuben_Grossman}","NULL","NULL","Seymour Kneitel","http://dbpedia.org/resource/Seymour_Kneitel","Paramount Pictures","http://dbpedia.org/resource/Paramount_Pictures","NULL","NULL","NULL","Sam_Buchwald","http://dbpedia.org/resource/Sam_Buchwald","Superman (1940s cartoons)","http://dbpedia.org/resource/Superman_(1940s_cartoons)","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Unmentionables","The Unmentionables","{Gerry Chiniquy|Virgil Ross|Bob Matz|List of One Life to Live characters (1980s)}","{http://dbpedia.org/resource/Gerry_Chiniquy|http://dbpedia.org/resource/Virgil_Ross|http://dbpedia.org/resource/Bob_Matz|http://dbpedia.org/resource/List_of_One_Life_to_Live_characters_(1980s)}","NULL","NULL","Friz Freleng","http://dbpedia.org/resource/Friz_Freleng","Warner Bros.","http://dbpedia.org/resource/Warner_Bros.","NULL","NULL","NULL","David H. DePatie","http://dbpedia.org/resource/David_H._DePatie","Merrie Melodies","http://dbpedia.org/resource/Merrie_Melodies","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Unruly_Hare","The Unruly Hare","{Arthur Davis (animator)|Cal Dalton}","{http://dbpedia.org/resource/Arthur_Davis_(animator)|http://dbpedia.org/resource/Cal_Dalton}","NULL","NULL","Frank Tashlin","http://dbpedia.org/resource/Frank_Tashlin","{Warner Bros.|Vitaphone}","{http://dbpedia.org/resource/Warner_Bros.|http://dbpedia.org/resource/Vitaphone}","NULL","NULL","NULL","Edward Selzer","http://dbpedia.org/resource/Edward_Selzer","Merrie Melodies","http://dbpedia.org/resource/Merrie_Melodies","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Unshrinkable_Jerry_Mouse","The Unshrinkable Jerry Mouse","{Ken Harris|Don Towsley|Richard Thompson (animator)|Tom Ray|Ben Washam}","{http://dbpedia.org/resource/Ken_Harris|http://dbpedia.org/resource/Don_Towsley|http://dbpedia.org/resource/Richard_Thompson_(animator)|http://dbpedia.org/resource/Tom_Ray|http://dbpedia.org/resource/Ben_Washam}","NULL","NULL","{Chuck Jones|Maurice Noble}","{http://dbpedia.org/resource/Chuck_Jones|http://dbpedia.org/resource/Maurice_Noble}","Metro-Goldwyn-Mayer","http://dbpedia.org/resource/Metro-Goldwyn-Mayer","NULL","NULL","NULL","{Chuck Jones|Les_Goldman}","{http://dbpedia.org/resource/Chuck_Jones|http://dbpedia.org/resource/Les_Goldman}","Tom and Jerry","http://dbpedia.org/resource/Tom_and_Jerry","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
