"URI","rdf-schema#label","director_label","director","imdbId","licensee","musicComposer_label","musicComposer","network_label","network","producer_label","producer","soundRecording_label","soundRecording","type_label","type","writer_label","writer","22-rdf-syntax-ns#type_label","22-rdf-syntax-ns#type","rdf-schema#seeAlso_label","rdf-schema#seeAlso","owl#differentFrom_label","owl#differentFrom"
"http://dbpedia.org/resource/You're_Under_Arrest_(manga)__tv_series__3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Tokyo Broadcasting System","http://dbpedia.org/resource/Tokyo_Broadcasting_System","NULL","NULL","NULL","NULL","NULL","NULL","Michiko Yokote","http://dbpedia.org/resource/Michiko_Yokote","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/You're_Under_Arrest_(manga)__tv_series__4","NULL","Koichi Ohata","http://dbpedia.org/resource/Koichi_Ohata","NULL","NULL","NULL","NULL","Tokyo Broadcasting System","http://dbpedia.org/resource/Tokyo_Broadcasting_System","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/You_Are_Umasou","You Are Umasou","NULL","NULL","NULL","NULL","NULL","NULL","TV Tokyo","http://dbpedia.org/resource/TV_Tokyo","NULL","NULL","NULL","NULL","NULL","NULL","Tatsuya_Miyanishi","http://dbpedia.org/resource/Tatsuya_Miyanishi","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Young_Black_Jack__drama__1","NULL","Kentarō Ōtani","http://dbpedia.org/resource/Kentarō_Ōtani","NULL","NULL","NULL","NULL","Nippon TV","http://dbpedia.org/resource/Nippon_TV","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Young_Black_Jack__tv_series__1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{Tokyo Broadcasting System|Sun Television|Chubu-Nippon Broadcasting|BS-TBS}","{http://dbpedia.org/resource/Tokyo_Broadcasting_System|http://dbpedia.org/resource/Sun_Television|http://dbpedia.org/resource/Chubu-Nippon_Broadcasting|http://dbpedia.org/resource/BS-TBS}","NULL","NULL","NULL","NULL","NULL","NULL","Ryōsuke Takahashi","http://dbpedia.org/resource/Ryōsuke_Takahashi","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Your_Lie_in_April__TV_series__1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Fuji Television","http://dbpedia.org/resource/Fuji_Television","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Your_Lie_in_April__ova__1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Original video animation","http://dbpedia.org/resource/Original_video_animation","NULL","NULL","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Yowamushi_Pedal__TV_series__1","NULL","NULL","NULL","NULL","NULL","Kan Sawada","http://dbpedia.org/resource/Kan_Sawada","{TV Tokyo|Television Osaka|Television Aichi Broadcasting|Television Hokkaido|TV Setouchi|AT-X (company)|TVQ Kyushu Broadcasting}","{http://dbpedia.org/resource/TV_Tokyo|http://dbpedia.org/resource/Television_Osaka|http://dbpedia.org/resource/Television_Aichi_Broadcasting|http://dbpedia.org/resource/Television_Hokkaido|http://dbpedia.org/resource/TV_Setouchi|http://dbpedia.org/resource/AT-X_(company)|http://dbpedia.org/resource/TVQ_Kyushu_Broadcasting}","NULL","NULL","NULL","NULL","NULL","NULL","Reiko Yoshida","http://dbpedia.org/resource/Reiko_Yoshida","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Yowamushi_Pedal__film__1","NULL","NULL","NULL","NULL","NULL","Kan Sawada","http://dbpedia.org/resource/Kan_Sawada","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Reiko Yoshida","http://dbpedia.org/resource/Reiko_Yoshida","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Yowamushi_Pedal__film__2","NULL","NULL","NULL","NULL","NULL","Kan Sawada","http://dbpedia.org/resource/Kan_Sawada","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Reiko Yoshida","http://dbpedia.org/resource/Reiko_Yoshida","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Yowamushi_Pedal__film__3","NULL","NULL","NULL","NULL","NULL","Kan Sawada","http://dbpedia.org/resource/Kan_Sawada","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Reiko Yoshida","http://dbpedia.org/resource/Reiko_Yoshida","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Yowamushi_Pedal__ova__1","NULL","NULL","NULL","NULL","NULL","Kan Sawada","http://dbpedia.org/resource/Kan_Sawada","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Reiko Yoshida","http://dbpedia.org/resource/Reiko_Yoshida","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Yowamushi_Pedal__tv_series__1","NULL","NULL","NULL","NULL","NULL","Kan Sawada","http://dbpedia.org/resource/Kan_Sawada","{TV Tokyo|Television Osaka|Television Aichi Broadcasting|Television Hokkaido|TV Setouchi|AT-X (company)|TVQ Kyushu Broadcasting}","{http://dbpedia.org/resource/TV_Tokyo|http://dbpedia.org/resource/Television_Osaka|http://dbpedia.org/resource/Television_Aichi_Broadcasting|http://dbpedia.org/resource/Television_Hokkaido|http://dbpedia.org/resource/TV_Setouchi|http://dbpedia.org/resource/AT-X_(company)|http://dbpedia.org/resource/TVQ_Kyushu_Broadcasting}","NULL","NULL","NULL","NULL","NULL","NULL","Reiko Yoshida","http://dbpedia.org/resource/Reiko_Yoshida","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Yozakura_Quartet__ova__1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Yozakura_Quartet__ova__2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Yozakura_Quartet__tv_series__1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{Tokyo Broadcasting System|Mainichi Broadcasting System|BS-TBS}","{http://dbpedia.org/resource/Tokyo_Broadcasting_System|http://dbpedia.org/resource/Mainichi_Broadcasting_System|http://dbpedia.org/resource/BS-TBS}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Yozakura_Quartet__tv_series__2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Ys_(anime)","Ys (anime)","Jun_Kamiya","http://dbpedia.org/resource/Jun_Kamiya","NULL","NULL","{Nihon Falcom|Yuzo Koshiro}","{http://dbpedia.org/resource/Nihon_Falcom|http://dbpedia.org/resource/Yuzo_Koshiro}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Yu-Gi-Oh!_5D's","Yu-Gi-Oh! 5D's","NULL","NULL","NULL","NULL","NULL","NULL","TX Network","http://dbpedia.org/resource/TX_Network","NULL","NULL","NULL","NULL","NULL","NULL","Yu-Gi-Oh! GX","http://dbpedia.org/resource/Yu-Gi-Oh!_GX","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","List of Yu-Gi-Oh! 5D's characters","http://dbpedia.org/resource/List_of_Yu-Gi-Oh!_5D's_characters","NULL","NULL"
"http://dbpedia.org/resource/Yu-Gi-Oh!_Arc-V","Yu-Gi-Oh! Arc-V","Katsumi Ōno","http://dbpedia.org/resource/Katsumi_Ōno","NULL","NULL","Kōtarō Nakagawa","http://dbpedia.org/resource/Kōtarō_Nakagawa","TX Network","http://dbpedia.org/resource/TX_Network","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","{Yu-Gi-Oh! Trading Card Game|List of Yu-Gi-Oh! Arc-V characters|List of Yu-Gi-Oh! Arc-V episodes}","{http://dbpedia.org/resource/Yu-Gi-Oh!_Trading_Card_Game|http://dbpedia.org/resource/List_of_Yu-Gi-Oh!_Arc-V_characters|http://dbpedia.org/resource/List_of_Yu-Gi-Oh!_Arc-V_episodes}","NULL","NULL"
"http://dbpedia.org/resource/Yu-Gi-Oh!_Duel_Monsters","Yu-Gi-Oh! Duel Monsters","Eric Stuart","http://dbpedia.org/resource/Eric_Stuart","NULL","NULL","Shinkichi Mitsumune","http://dbpedia.org/resource/Shinkichi_Mitsumune","{Fox Broadcasting Company|TX Network}","{http://dbpedia.org/resource/Fox_Broadcasting_Company|http://dbpedia.org/resource/TX_Network}","NULL","NULL","NULL","NULL","NULL","NULL","Norman J. Grossfeld","http://dbpedia.org/resource/Norman_J._Grossfeld","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","List of Yu-Gi-Oh! characters","http://dbpedia.org/resource/List_of_Yu-Gi-Oh!_characters","NULL","NULL"
"http://dbpedia.org/resource/Yu-Gi-Oh!_GX","Yu-Gi-Oh! GX","NULL","NULL","NULL","NULL","NULL","NULL","TX Network","http://dbpedia.org/resource/TX_Network","Nihon Ad Systems","http://dbpedia.org/resource/Nihon_Ad_Systems","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","{List of Yu-Gi-Oh! GX characters|List of Yu-Gi-Oh! video games}","{http://dbpedia.org/resource/List_of_Yu-Gi-Oh!_GX_characters|http://dbpedia.org/resource/List_of_Yu-Gi-Oh!_video_games}","NULL","NULL"
"http://dbpedia.org/resource/Yu-Gi-Oh!_Zexal__TV_series__1","NULL","NULL","NULL","NULL","NULL","Conisch","http://dbpedia.org/resource/Conisch","TX Network","http://dbpedia.org/resource/TX_Network","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|Anime|work|CreativeWork|Q386724|Q1107|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Anime|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q1107|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL","NULL","NULL"
