"URI","rdf-schema#label","author_label","author","budget","cinematography_label","cinematography","director_label","director","distributor_label","distributor","editing_label","editing","firstPublicationDate","gross","illustrator_label","illustrator","imdbId","lastPublicationDate","magazine_label","magazine","musicComposer_label","musicComposer","numberOfVolumes","producer_label","producer","publisher_label","publisher","runtime","soundRecording_label","soundRecording","starring_label","starring","type_label","type","22-rdf-syntax-ns#type_label","22-rdf-syntax-ns#type","rdf-schema#seeAlso_label","rdf-schema#seeAlso","owl#differentFrom_label","owl#differentFrom"
"http://dbpedia.org/resource/801_T.T.S._Airbats","801 T.T.S. Airbats","Shimizu_Toshimitsu","http://dbpedia.org/resource/Shimizu_Toshimitsu","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-12-27","NULL","NULL","NULL","NULL","2008-04-19","NULL","NULL","NULL","NULL","{1|2|3}","NULL","NULL","Tokuma Shoten","http://dbpedia.org/resource/Tokuma_Shoten","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/81diver","81diver","Yokusaru_Shibata","http://dbpedia.org/resource/Yokusaru_Shibata","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006-09-07","NULL","NULL","NULL","NULL","2014-07-17","Weekly Young Jump","http://dbpedia.org/resource/Weekly_Young_Jump","NULL","NULL","35","NULL","NULL","Shueisha","http://dbpedia.org/resource/Shueisha","NULL","NULL","NULL","NULL","NULL","Manga","http://dbpedia.org/resource/Manga","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/888_(manga)","888 (manga)","Noriko_Kuwata","http://dbpedia.org/resource/Noriko_Kuwata","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2005-04-23","Comic Birz","http://dbpedia.org/resource/Comic_Birz","NULL","NULL","5","NULL","NULL","{ComicsOne|Gentosha}","{http://dbpedia.org/resource/ComicsOne|http://dbpedia.org/resource/Gentosha}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/8_Man","8 Man","{Kazumasa Hirai (author)|Masahiro_Suematsu|Kyoichi_Nanatsuki}","{http://dbpedia.org/resource/Kazumasa_Hirai_(author)|http://dbpedia.org/resource/Masahiro_Suematsu|http://dbpedia.org/resource/Kyoichi_Nanatsuki}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{Jiro Kuwata|Takayuki_Takashi}","{http://dbpedia.org/resource/Jiro_Kuwata|http://dbpedia.org/resource/Takayuki_Takashi}","NULL","NULL","{Weekly Shōnen Magazine|Monthly Magazine Z}","{http://dbpedia.org/resource/Weekly_Shōnen_Magazine|http://dbpedia.org/resource/Monthly_Magazine_Z}","NULL","NULL","{6|10}","NULL","NULL","Kodansha","http://dbpedia.org/resource/Kodansha","NULL","NULL","NULL","NULL","NULL","Manga","http://dbpedia.org/resource/Manga","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/9th_Sleep","9th Sleep","Makoto Tateno","http://dbpedia.org/resource/Makoto_Tateno","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2004-04-05","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","{Futabasha|Libre Publishing}","{http://dbpedia.org/resource/Futabasha|http://dbpedia.org/resource/Libre_Publishing}","NULL","NULL","NULL","NULL","NULL","Manga","http://dbpedia.org/resource/Manga","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/A,_A_Prime","A A Prime","Moto Hagio","http://dbpedia.org/resource/Moto_Hagio","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Princess (magazine)","http://dbpedia.org/resource/Princess_(magazine)","NULL","NULL","NULL","NULL","NULL","{Shogakukan|Akita Shoten}","{http://dbpedia.org/resource/Shogakukan|http://dbpedia.org/resource/Akita_Shoten}","NULL","NULL","NULL","NULL","NULL","Manga","http://dbpedia.org/resource/Manga","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/A-bout!","A-bout!","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Weekly Shōnen Magazine","http://dbpedia.org/resource/Weekly_Shōnen_Magazine","NULL","NULL","{5|19}","NULL","NULL","Kodansha","http://dbpedia.org/resource/Kodansha","NULL","NULL","NULL","NULL","NULL","Manga","http://dbpedia.org/resource/Manga","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/A.D._Police:_Dead_End_City","A.D. Police: Dead End City","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Tony Takezaki","http://dbpedia.org/resource/Tony_Takezaki","NULL","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","Byakuya_Shobo","http://dbpedia.org/resource/Byakuya_Shobo","NULL","NULL","NULL","NULL","NULL","Manga","http://dbpedia.org/resource/Manga","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/A.I._Love_You","A.I. Love You","Ken Akamatsu","http://dbpedia.org/resource/Ken_Akamatsu","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1994-04-06","NULL","NULL","NULL","NULL","1997-08-21","Weekly Shōnen Magazine","http://dbpedia.org/resource/Weekly_Shōnen_Magazine","NULL","NULL","8","NULL","NULL","{Tokyopop|Kodansha}","{http://dbpedia.org/resource/Tokyopop|http://dbpedia.org/resource/Kodansha}","NULL","NULL","NULL","NULL","NULL","Manga","http://dbpedia.org/resource/Manga","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/A.I._Revolution","A.I. Revolution","Yuu_Asami","http://dbpedia.org/resource/Yuu_Asami","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Princess (magazine)","http://dbpedia.org/resource/Princess_(magazine)","NULL","NULL","17","NULL","NULL","Akita Shoten","http://dbpedia.org/resource/Akita_Shoten","NULL","NULL","NULL","NULL","NULL","Manga","http://dbpedia.org/resource/Manga","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/AKB49:_Ren'ai_Kinshi_Jōrei","AKB49: Ren'ai Kinshi Jōrei","Reiji_Miyajima","http://dbpedia.org/resource/Reiji_Miyajima","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Weekly Shōnen Magazine","http://dbpedia.org/resource/Weekly_Shōnen_Magazine","NULL","NULL","28","NULL","NULL","Kodansha","http://dbpedia.org/resource/Kodansha","NULL","NULL","NULL","NULL","NULL","Manga","http://dbpedia.org/resource/Manga","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/AM_Driver__manga__1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","CoroCoro Comic","http://dbpedia.org/resource/CoroCoro_Comic","NULL","NULL","1","NULL","NULL","Shogakukan","http://dbpedia.org/resource/Shogakukan","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/A_Bride's_Story","A Bride's Story","Kaoru Mori","http://dbpedia.org/resource/Kaoru_Mori","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2008-10-14","NULL","NULL","NULL","NULL","NULL","Harta_(magazine)","http://dbpedia.org/resource/Harta_(magazine)","NULL","NULL","7","NULL","NULL","Enterbrain","http://dbpedia.org/resource/Enterbrain","NULL","NULL","NULL","NULL","NULL","Manga","http://dbpedia.org/resource/Manga","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/A_Capable_Man","A Capable Man","Hinako Takanaga","http://dbpedia.org/resource/Hinako_Takanaga","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2004-01-29","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","Kadokawa Shoten","http://dbpedia.org/resource/Kadokawa_Shoten","NULL","NULL","NULL","NULL","NULL","Manga","http://dbpedia.org/resource/Manga","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/A_Centaur's_Life","A Centaur's Life","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Monthly Comic Ryū","http://dbpedia.org/resource/Monthly_Comic_Ryū","NULL","NULL","10","NULL","NULL","{Seven Seas Entertainment|Tokuma Shoten}","{http://dbpedia.org/resource/Seven_Seas_Entertainment|http://dbpedia.org/resource/Tokuma_Shoten}","NULL","NULL","NULL","NULL","NULL","Manga","http://dbpedia.org/resource/Manga","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/A_Certain_Magical_Index","A Certain Magical Index","Kazuma Kamachi","http://dbpedia.org/resource/Kazuma_Kamachi","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{2004-04-10|2007-04-12|2011-03-10|2011-08-10|2013-02-12|2013-12-27}","NULL","Kiyotaka Haimura","http://dbpedia.org/resource/Kiyotaka_Haimura","NULL","{2010-10-10|2013-10-12}","{Dengeki Daioh|Gangan Comics}","{http://dbpedia.org/resource/Dengeki_Daioh|http://dbpedia.org/resource/Gangan_Comics}","NULL","NULL","{1|2|4|12|14|24}","NULL","NULL","{Square Enix|ASCII Media Works}","{http://dbpedia.org/resource/Square_Enix|http://dbpedia.org/resource/ASCII_Media_Works}","NULL","NULL","NULL","NULL","NULL","{Manga|Light novel}","{http://dbpedia.org/resource/Manga|http://dbpedia.org/resource/Light_novel}","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","{List of A Certain Magical Index albums|List of A Certain Magical Index characters|List of A Certain Magical Index light novels|List of A Certain Magical Index chapters|List of A Certain Magical Index episodes}","{http://dbpedia.org/resource/List_of_A_Certain_Magical_Index_albums|http://dbpedia.org/resource/List_of_A_Certain_Magical_Index_characters|http://dbpedia.org/resource/List_of_A_Certain_Magical_Index_light_novels|http://dbpedia.org/resource/List_of_A_Certain_Magical_Index_chapters|http://dbpedia.org/resource/List_of_A_Certain_Magical_Index_episodes}","NULL","NULL"
"http://dbpedia.org/resource/A_Certain_Scientific_Railgun","A Certain Scientific Railgun","Kazuma Kamachi","http://dbpedia.org/resource/Kazuma_Kamachi","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-02-25","NULL","NULL","NULL","NULL","NULL","Dengeki Daioh","http://dbpedia.org/resource/Dengeki_Daioh","NULL","NULL","10","NULL","NULL","ASCII Media Works","http://dbpedia.org/resource/ASCII_Media_Works","NULL","NULL","NULL","NULL","NULL","Manga","http://dbpedia.org/resource/Manga","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","{List of A Certain Scientific Railgun albums|List of A Certain Magical Index characters|List of A Certain Scientific Railgun chapters|List of A Certain Scientific Railgun episodes}","{http://dbpedia.org/resource/List_of_A_Certain_Scientific_Railgun_albums|http://dbpedia.org/resource/List_of_A_Certain_Magical_Index_characters|http://dbpedia.org/resource/List_of_A_Certain_Scientific_Railgun_chapters|http://dbpedia.org/resource/List_of_A_Certain_Scientific_Railgun_episodes}","NULL","NULL"
"http://dbpedia.org/resource/A_Channel_(manga)","A Channel (manga)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2012-01-27","NULL","NULL","NULL","NULL","NULL","{Manga Time Kirara Carat|Manga_Time_Kirara_Carino}","{http://dbpedia.org/resource/Manga_Time_Kirara_Carat|http://dbpedia.org/resource/Manga_Time_Kirara_Carino}","NULL","NULL","6","NULL","NULL","Houbunsha","http://dbpedia.org/resource/Houbunsha","NULL","NULL","NULL","NULL","NULL","Manga","http://dbpedia.org/resource/Manga","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","List of A Channel episodes","http://dbpedia.org/resource/List_of_A_Channel_episodes","NULL","NULL"
"http://dbpedia.org/resource/A_Chef_of_Nobunaga","A Chef of Nobunaga","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Weekly Manga Times","http://dbpedia.org/resource/Weekly_Manga_Times","NULL","NULL","13","NULL","NULL","Houbunsha","http://dbpedia.org/resource/Houbunsha","NULL","NULL","NULL","NULL","NULL","Manga","http://dbpedia.org/resource/Manga","{owl#Thing|comic|manga|written work|work|CreativeWork|Q386724|Q245068|Q8274}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Comic|http://dbpedia.org/ontology/Manga|http://dbpedia.org/ontology/WrittenWork|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://www.wikidata.org/entity/Q245068|http://www.wikidata.org/entity/Q8274}","NULL","NULL","NULL","NULL"
